uid,label,chi,squarederr 
sim_377_4,1,240769.18749999997,4815383.75
sim_377_5,1,8466.655839395196,2548463.4076579562
sim_377_6,1,954.5148226950345,286354.4468085108
sim_377_7,0,793503.1981670983,73002294.23137303
sim_377_8,0,11896.292052794668,2331673.242347752
sim_377_9,0,804692.4597059446,73227013.833241
sim_377_10,0,915453.7749794024,72320848.22337279
sim_377_11,0,60946.327507538794,9629519.746191135
sim_377_12,0,10.256435305862372,1671.7989548555672
sim_377_13,0,84733.05990733407,20929065.79711151
sim_377_14,0,5.791032044286019,469.07359558716763
sim_378_0,1,8482.030993036433,2553091.328903967
sim_378_1,1,2672579.698444446,120266086.43000004
sim_378_2,1,267.7362349021242,5354.724698042485
sim_378_3,1,128189.58066471867,38585063.78008027
sim_378_4,1,661750.0452558664,199186763.62201568
sim_378_5,1,16465303.995614776,806799895.7851241
sim_378_6,1,469973.6400018211,62506494.120242186
sim_378_7,0,33907.45557117323,5289563.069103022
sim_378_8,0,4.249407627501135,390.94550173010424
sim_378_9,0,182848.27960015056,55037332.15964533
sim_378_10,0,30.582656053592668,9021.883535809842
sim_378_11,0,379311.3662389811,114172721.23793332
sim_378_12,0,33.163249433280015,8257.649108886719
sim_378_13,0,203629.19576637447,61088758.72991229
sim_378_14,0,405676.64631015836,122108670.53935763
sim_379_0,1,9932568.151603498,139055954.12244898
sim_379_1,1,2069945.9855530954,492647144.56163687
sim_379_2,1,14742.97440741603,4437635.296632225
sim_379_3,1,992.4067028588245,136952.12499451774
sim_379_4,0,354157.5796941292,55956897.59167249
sim_379_5,0,16772.698747787137,5048582.323083922
sim_379_6,0,4.324938011695917,657.3905777777796
sim_379_7,0,381834.365751892,113786640.9940638
sim_379_8,0,152745.040537297,45976257.2017264
sim_379_9,0,386790.0598743998,27848884.310956787
sim_379_10,0,136394.83720930252,41054846.0
sim_380_0,1,1087490.8313352864,327334740.23192114
sim_380_1,1,349936.6505886497,92033339.10481483
sim_380_2,1,446396.53776786634,134365357.86812758
sim_380_3,1,70151.17232136735,21115502.868731573
sim_380_4,1,80585.86494962536,11201435.22799793
sim_380_5,1,1466768.516789531,258151258.95495754
sim_380_6,1,100482.19263177429,30245139.98216409
sim_380_7,1,1458243.7364171385,349978496.7401132
sim_380_8,1,7075443.029629128,2129708351.9183674
sim_380_9,1,95451.89395119743,25581107.578920893
sim_380_10,1,308036.2986801848,92718925.90273574
sim_380_11,1,1740.5902576305314,226276.73349196915
sim_380_12,1,596.1983471074379,7750.5785123966925
sim_380_13,1,2176843.6153368726,655229928.2163991
sim_380_14,1,1435547.2930555556,64599628.1875
sim_380_15,1,47270.85946430365,8225129.546788839
sim_380_16,0,1203619.20521542,28886860.925170075
sim_380_17,0,293316.87163554603,31384905.26500343
sim_380_18,0,220713.47653511597,61799773.429832466
sim_380_19,0,18.87612041307137,5625.0838830952725
sim_380_20,0,586450.7257302526,137229469.82087922
sim_380_21,0,1004412.1748683251,76335325.28999269
sim_380_22,0,22.280778433911106,6015.8101771559905
sim_380_23,0,970.0190010200056,79541.5580836405
sim_380_24,0,13554.802816844178,4079995.647870093
sim_380_25,0,705087.330607619,74034169.7138
sim_380_26,0,109530.38878788604,32968647.025153704
sim_380_27,0,9.796811794063554,1841.8006172839519
sim_380_28,0,764320.6928486052,159743024.80535847
sim_380_29,0,689927.6809004855,70372623.45184948
sim_380_30,0,911141.9992386033,46468241.961168766
sim_381_0,1,177848.99147647218,14939315.284023663
sim_381_1,1,5026.521237079842,950012.5138080902
sim_381_2,1,152048.47193877547,14900750.25
sim_381_3,1,30824.652503266483,9278220.403483214
sim_381_4,1,6344964.913532671,1909834438.9733346
sim_381_5,1,1311049.2780968132,394625832.7071408
sim_381_6,1,365242.5599999999,2921940.479999999
sim_381_7,1,98571.85648148152,788574.8518518521
sim_381_8,1,15889432.196721317,969255364.0
sim_381_9,1,67988.14083204787,6798814.08320479
sim_381_10,1,282589.49023255805,85059436.55999996
sim_381_11,1,872532.1684283579,116919310.56939995
sim_381_12,1,170226606.08946642,51238208432.92938
sim_381_13,1,35231.66079353941,10604729.898855358
sim_381_14,1,132.39944839824375,14034.341530213827
sim_381_15,1,26854.33168997902,8083153.838683677
sim_381_16,1,40122.48578533803,5536903.038376649
sim_381_17,1,15585.417035881195,4691210.52780024
sim_381_18,1,3024.86348855081,910483.9100537938
sim_381_19,1,4749812.45383673,1391695048.9741602
sim_381_20,0,86731.65032432468,11101651.24151356
sim_381_21,0,31007.736483980567,6387593.7157000005
sim_381_22,0,94639.19845060052,28486398.73363076
sim_381_23,0,33.7498769098491,5129.981290297065
sim_381_24,0,41965.970961506835,12631757.259413552
sim_381_25,0,206184.89218854764,62061652.54875286
sim_381_26,0,437985.35185751994,90662967.83450668
sim_381_27,0,590846.3106224214,131758727.26879998
sim_381_28,0,38826.44046564457,11686758.580159012
sim_381_29,0,594226.7081208685,128352968.95410763
sim_381_30,0,47991.265917428995,9790218.247155521
sim_381_31,0,14015.224451434393,4218582.559881751
sim_381_32,0,293836.10699274385,81686437.7439828
sim_381_33,0,3.9072626574333325,418.0771043453664
sim_381_34,0,1096.1246036756525,329933.50570637156
sim_381_35,0,13.784395498605411,2274.4252572698915
sim_382_0,1,197128.91263475583,52436290.76084504
sim_382_1,1,1728153.8625737082,207378463.508845
sim_382_2,1,3415.616052432159,1000775.5033626219
sim_382_3,1,6956.296409598635,619110.3804542783
sim_382_4,1,204.00562499999987,3264.089999999998
sim_382_5,1,377105.6324586313,113508795.37004802
sim_382_6,1,157511.51390293668,10238248.403690886
sim_382_7,1,197832.21548455363,28685671.24526027
sim_382_8,1,36169.434963250606,10886999.923938427
sim_382_9,1,46103.766803840874,414933.90123456786
sim_382_10,1,54571.3879332903,16425987.767920382
sim_382_11,1,13170039.640470028,3964181931.781477
sim_382_12,1,79310.28815988326,23872396.736124847
sim_382_13,1,637.8903544916161,106527.68920009986
sim_382_14,0,2719.262784921394,818498.0982613395
sim_382_15,0,2944.7013880756185,886355.1178107617
sim_382_16,0,228142.54455462855,24639394.81189986
sim_382_17,0,2.202530909090891,121.13919999999901
sim_382_18,0,108580.11651606181,32682615.071334567
sim_382_19,0,12.506617503466522,2188.6580631066404
sim_382_20,0,28956.697674418596,8715966.0
sim_382_21,0,2803.6666653214515,843903.6662617571
sim_382_22,0,13.459895873357416,1184.4708368554518
sim_382_23,0,847556.4509803912,86450758.0
sim_382_24,0,449426.6147843752,135277411.05009672
sim_382_25,0,7643.123060451226,2300580.0411958178
sim_382_26,0,551057.217794168,164215050.90266198
sim_382_27,0,212393.23547593816,63930363.878257364
sim_383_0,1,116464.37696662366,19566015.33039277
sim_383_1,1,31722.163624037432,9548371.250835251
sim_383_2,1,20157.896802746396,6067526.937626669
sim_383_3,1,77650883.24142854,8696898923.04
sim_383_4,1,692477.5222563873,208435734.1991726
sim_383_5,1,698.7172346127937,210313.88761845106
sim_383_6,1,nan,nan
sim_383_7,1,3266.812602759695,983310.593430668
sim_383_8,1,233.9796392564587,2807.755671077504
sim_383_9,1,326364.31775209564,98235659.64338072
sim_383_10,1,inf,inf
sim_383_11,1,259695.91666666657,6232702.0
sim_383_12,1,3636497.070807271,600022016.6831995
sim_383_13,1,53693.57268684403,16161765.378740063
sim_383_14,1,933030.0254317572,280842037.6549588
sim_383_15,1,3749.9162250529084,254994.30330359773
sim_383_16,1,1182258.5814739824,355859833.02366877
sim_383_17,1,171137.96747535,51512528.21008036
sim_383_18,1,139.67695473251038,7821.909465020582
sim_383_19,0,1028850.763300014,61731045.79800084
sim_383_20,0,nan,nan
sim_383_21,0,4.960943283915584,1453.5563821872663
sim_383_22,0,137806.0787228065,30868561.633908667
sim_383_23,0,132132.7350884437,35147307.53352603
sim_383_24,0,481033.5581391368,144791100.99988014
sim_383_25,0,408887.4962724284,123075136.37800099
sim_383_26,0,12272.115689799735,3693906.8226297237
sim_383_27,0,522662.9618006081,45471677.6766529
sim_383_28,0,404195.3378103664,121662796.6809203
sim_383_29,0,2.693366666666659,258.56319999999926
sim_383_30,0,1315679.7171717172,14472476.88888889
sim_383_31,0,611681.6307932757,135793322.03610718
sim_383_32,0,1018032.1712602106,74316348.5019954
sim_383_33,0,1.4497333333333284,69.58719999999975
sim_383_34,0,439868.8155870358,65980322.33805535
sim_383_35,0,518607.3388770778,121872724.63611338
sim_383_36,0,459850.221210741,138414916.5844332
sim_383_37,0,800640.5508157514,150520423.55336115
sim_383_38,0,43145.30964271019,12986738.202455772
sim_384_0,1,1818718.2650462966,32736928.770833336
sim_384_1,1,53037.60385604985,12516874.510027768
sim_384_2,1,81398.5799344942,5779299.17534909
sim_384_3,1,50673445.62661731,7753037180.872454
sim_384_4,1,1717.8333333333326,391665.9999999994
sim_384_5,1,20452916.460754137,6156327854.686999
sim_384_6,1,220.89389900154424,37331.068931261034
sim_384_7,1,324726.6664541713,97742726.6027056
sim_384_8,1,inf,inf
sim_384_9,1,89435.3978213447,26920054.744224757
sim_384_10,1,491739.684797488,117525784.66659959
sim_384_11,1,27956.9173553719,279569.173553719
sim_384_12,1,6629720.864864866,245299672.0
sim_384_13,1,22931.364217917268,6902340.6295931
sim_384_14,1,2492630.35778087,750281737.6920414
sim_384_15,1,482562.4437291035,144768733.118731
sim_384_16,1,50605.77165483938,15232337.268106654
sim_384_17,1,137045.5426008924,41250708.3228686
sim_384_18,1,89.65384615384615,2331.0
sim_384_19,1,173291.17128674928,41416589.93753312
sim_384_20,0,836752.2336139013,35980346.04539775
sim_384_21,0,12281.398611972558,1191295.6653613388
sim_384_22,0,9335.058713603778,2809852.6727947374
sim_384_23,0,526127.2994515452,158364317.1349148
sim_384_24,0,387602.99566232134,116668501.69435872
sim_384_25,0,239865.23833699548,72199436.73943567
sim_384_26,0,245225.73780135324,73812947.07820733
sim_384_27,0,3356.233695843412,1010226.3424488675
sim_384_28,0,4.963690796978261,1295.5232980113256
sim_384_29,0,311439.2025253166,33946873.075259514
sim_384_30,0,512368.6929494519,154222976.5777851
sim_384_31,0,674880.8813346724,110680464.53888628
sim_384_32,0,5881.748013823141,1770406.1521607642
sim_384_33,0,27.298659169550128,4367.785467128021
sim_384_34,0,196792.94290812698,52346922.81356172
sim_384_35,0,840772.9477473528,120230531.52787142
sim_384_36,0,450724.8874801304,135668191.1315193
sim_384_37,0,955800.6999999998,38232028.0
sim_385_0,1,1724.2557470939662,519000.97987528355
sim_385_1,1,364745.8224457633,23708478.458974615
sim_385_2,1,47483058.43243243,3513746324.0
sim_385_3,1,840.602564716553,75654.23082448982
sim_385_4,1,4128.818211904708,867051.8244999882
sim_385_5,1,6728.254258136092,1682063.5645340236
sim_385_6,1,27910.054465274567,7479894.596693575
sim_385_7,1,768.9809254147751,209162.81171281877
sim_385_8,1,18269.075907988656,5498991.848304578
sim_385_9,1,22353.15154909169,1140010.7290036767
sim_385_10,1,1392750.6360544215,103063547.06802718
sim_385_11,1,1831423.6555555551,18314236.555555552
sim_385_12,1,861.7494274844925,77557.44847360434
sim_385_13,1,2104928.8960402682,313634405.51000005
sim_385_14,1,709481.4286474744,213553910.02289015
sim_385_15,1,234039.64212462644,70445932.27951251
sim_385_16,1,22555.912647088495,2481150.391179736
sim_385_17,1,9567.314142857142,669711.99
sim_385_18,0,25163.85756396395,1862125.4597333334
sim_385_19,0,135476.40898456622,40778399.10435441
sim_385_20,0,7509.686657221438,533187.7526627217
sim_385_21,0,81599.62008333248,24561485.645083107
sim_385_22,0,293286.40046316973,88279206.53941408
sim_385_23,0,852012.9302683088,134618042.98239276
sim_385_24,0,354870.3681207251,106815980.80433817
sim_385_25,0,154871.76909292597,42744608.2696476
sim_385_26,0,389999.2859043629,76049860.75135067
sim_385_27,0,1074095.8429802954,62297558.89285713
sim_385_28,0,368463.0457425861,110907376.76851843
sim_385_29,0,1074292.3510387812,42971694.04155125
sim_385_30,0,2.3050847457627124,136.0
sim_386_0,1,726625.5414201183,2906502.165680473
sim_386_1,1,6537.188034188031,169966.88888888888
sim_386_2,1,10303471.427175695,3101344899.5798826
sim_386_3,1,106221.3395565262,7754157.787626414
sim_386_4,1,131140.04951313708,39473154.90345427
sim_386_5,1,14249547.046666667,598480975.96
sim_386_6,1,1134252.9293397006,341410131.7312496
sim_386_7,1,825565.0326961564,61091812.41951555
sim_386_8,1,17848.273390208033,4140799.426528261
sim_386_9,1,19639577.238183394,5911512748.693206
sim_386_10,1,1790079.393986111,501222230.31611115
sim_386_11,1,3440748.764853394,92900216.65104166
sim_386_12,1,693.2669144161035,154598.52191479105
sim_386_13,1,7363.028625559461,2216271.616293399
sim_386_14,1,64716.75655650017,8801478.891684026
sim_386_15,1,424807605.1041667,13593843363.333334
sim_386_16,0,2.571894438576205,138.8822996831151
sim_386_17,0,432971.7103432419,20782642.096475616
sim_386_18,0,504160.6775562193,130073454.80950466
sim_386_19,0,2.5509288480237484,155.60665972944867
sim_386_20,0,238931.16279069736,71918280.0
sim_386_21,0,14.088588376074428,2803.6290868388123
sim_386_22,0,68782.59263059718,20703560.38180974
sim_386_23,0,647851.6743699396,165202176.96433473
sim_386_24,0,696149.3610995419,68222637.38775511
sim_386_25,0,14.317539274702671,3980.275918367345
sim_386_26,0,813524.5192535836,28473358.173875425
sim_386_27,0,871065.6779357045,57490334.7437565
sim_386_28,0,5.841521131658667,1261.7685644382718
sim_386_29,0,107302.55382790505,30581227.840952933
sim_386_30,0,101834.98506952083,29328475.70002199
sim_386_31,0,309760.83349934756,93238010.88330361
sim_386_32,0,312538.6595316041,10313775.764542937
sim_386_33,0,148161.2380103604,35706858.36049687
sim_386_34,0,994323.6533230114,133239369.54528348
sim_387_0,1,172262.51726466048,6201450.621527777
sim_387_1,1,509657.68005711085,21915280.242455773
sim_387_2,1,190069.77322604522,57211001.74103964
sim_387_3,1,78384.06069086838,23201681.96449704
sim_387_4,1,5212585.442307692,271054443.0
sim_387_5,1,12.200000000000001,61.0
sim_387_6,1,458799.1784092715,66067081.690935105
sim_387_7,1,16408.442326928736,4938941.140405547
sim_387_8,1,1227273.9365650483,369409454.90608
sim_387_9,1,4841753.03986711,1457367665.0
sim_387_10,1,122653.51888888888,4660833.7177777765
sim_387_11,1,287140.35124518303,86429245.72479999
sim_387_12,1,186850.75043439245,8781985.270416444
sim_387_13,1,144389.44295974774,5486798.832470417
sim_387_14,1,inf,inf
sim_387_15,0,99345.72105955226,18875687.001314934
sim_387_16,0,37478.88971125732,3560494.522569445
sim_387_17,0,436092.68362288846,91579463.56080654
sim_387_18,0,124775.49817666934,9108611.36689686
sim_387_19,0,87913.05126325932,26461828.430241045
sim_387_20,0,1248465.6644148151,33708572.9392
sim_387_21,0,3.8820153061224505,232.92091836734684
sim_387_22,0,505462.64085113234,141024076.79746577
sim_387_23,0,170353.13871791895,51276294.754093625
sim_387_24,0,277902.820822089,64751357.2515467
sim_387_25,0,78597.65635803093,23657894.56376732
sim_387_26,0,208307.6427680194,62700600.47317388
sim_387_27,0,92987.47311495071,27989229.40760013
sim_387_28,0,172658.94790692834,51970343.31998543
sim_387_29,0,695120.7313432832,139719267.0
sim_387_30,0,424910.64931646973,98154359.99210458
sim_387_31,0,437657.51697831246,49455299.41854934
sim_387_32,0,41781.07366729298,12576103.173855169
sim_387_33,0,370221.96990439924,42205304.5691015
sim_388_0,1,3346.0087016934435,786312.044897959
sim_388_1,1,3574859.469915097,1076032700.4444458
sim_388_2,1,45.72461538461538,594.4200000000001
sim_388_3,1,inf,inf
sim_388_4,1,69115.41739157644,2626385.860879905
sim_388_5,1,1160548.4922465722,100967718.82545175
sim_388_6,1,595527.4653030527,179253767.0562188
sim_388_7,1,18305.8767352909,5510068.897322562
sim_388_8,1,19351.372593652442,619243.9229968782
sim_388_9,1,7300.016612732642,2197305.000432525
sim_388_10,1,173122.04469547165,52109735.45333694
sim_388_11,1,2756.9170740907393,576195.6684849646
sim_388_12,1,24668.97474420734,7425361.398006408
sim_388_13,1,847142.8390138763,254989994.54317668
sim_388_14,1,752239.0643569645,120358250.29711437
sim_388_15,1,214397855.26494995,64533754434.75
sim_388_16,1,404964.95818433043,118249767.78982449
sim_388_17,0,361596.95676276187,108840683.9855914
sim_388_18,0,5.620881236591692,297.90670553935956
sim_388_19,0,10974.28586734694,274357.14668367343
sim_388_20,0,12.278922703442083,3548.6086612947674
sim_388_21,0,405589.0338524571,122082299.18958947
sim_388_22,0,11889.839491380177,2651434.2065777765
sim_388_23,0,10.794008648176929,1208.9289685958163
sim_388_24,0,10152.102392070707,2253766.7310396973
sim_388_25,0,61781.82989718789,18596330.79905358
sim_388_26,0,636249.3303191487,119614874.1
sim_388_27,0,511946.9402802256,154096029.02434793
sim_388_28,0,775218.7300663262,133337621.57140805
sim_388_29,0,171647.1716509598,51665798.66693882
sim_388_30,0,796360.048863128,94766845.81471221
sim_388_31,0,84893.48639053256,1273402.2958579883
sim_388_32,0,1426.3136784005578,261015.4031473019
sim_388_33,0,5.374289879216999,537.4289879216999
sim_388_34,0,412195.6541007846,124070891.88433623
sim_388_35,0,95727.10603514212,28813858.91657779
sim_389_0,1,12256.3710841593,2377735.9903269056
sim_389_1,1,1403430.6397874844,98240144.78512397
sim_389_2,1,1120240.9202178034,221807702.203125
sim_389_3,1,31659.958333333332,759838.9999999999
sim_389_4,1,435491.1379150707,131082832.5124362
sim_389_5,1,534.534687651113,20312.318130742296
sim_389_6,1,66.79365227389297,2872.1270477773983
sim_389_7,1,nan,nan
sim_389_8,1,119395.48321071398,35938040.4464249
sim_389_9,1,833658.0672494092,74195567.98519744
sim_389_10,1,70245465.80695198,21143885207.892555
sim_389_11,1,210679.979988773,47192315.51748514
sim_389_12,1,649468.2311046511,195489937.5625
sim_389_13,1,33588.33695465216,4198542.119331519
sim_389_14,1,6091.430778927383,1833520.6644571407
sim_389_15,1,26113.794904922383,7729683.291857027
sim_389_16,1,581100538.3202685,102854795282.6875
sim_389_17,1,82692.45900239938,24890430.15972219
sim_389_18,1,33868.097341175795,10194297.299693916
sim_389_19,1,14334957.283950618,129014615.55555555
sim_389_20,0,773259.7276756444,159291503.9011827
sim_389_21,0,588514.7445762918,60617018.69135799
sim_389_22,0,560851.0151875672,159842539.32845655
sim_389_23,0,44672.66112956809,13446471.0
sim_389_24,0,7.265082712221222,755.5686020710074
sim_389_25,0,913365.5818757975,40188085.602535084
sim_389_26,0,1293181.3542475025,78884062.60909761
sim_389_27,0,729750.5079365086,45974282.0
sim_389_28,0,604086.8941169883,134711377.38808832
sim_389_29,0,9.315787556821315,1415.9997086368396
sim_389_30,0,8.575791577544813,1354.9750692520788
sim_389_31,0,374220.59399150056,112640398.79144165
sim_390_0,1,39758.174977823575,4572190.122449708
sim_390_1,1,127557.47708410498,4209396.743775464
sim_390_2,1,19481.87359983103,5864043.95354914
sim_390_3,1,288132.0309040314,76354988.18956839
sim_390_4,1,67119.49258712615,20202967.268725
sim_390_5,1,420546.7280406579,126584565.14023805
sim_390_6,1,32432.203332748275,5837796.599894696
sim_390_7,1,9912246.18533989,1754467574.8051598
sim_390_8,1,7542.154465127718,218722.4794887038
sim_390_9,1,62003.23529411764,1054055.0
sim_390_10,1,1244900.988647461,159347326.546875
sim_390_11,1,4588.41155478121,1381111.8779891431
sim_390_12,1,35508.86272433925,10191043.601885367
sim_390_13,1,41358.43363332624,12448888.523631202
sim_390_14,1,357024.5752693481,107464397.15607376
sim_390_15,1,275823.1196455601,83022759.01331362
sim_390_16,1,21437425.186900143,6452664981.25694
sim_390_17,0,182858.98631621894,55040554.88118187
sim_390_18,0,375894.12735850445,99611943.75000353
sim_390_19,0,71793.26057189188,21609771.432139456
sim_390_20,0,28847.991688076785,8683245.498111118
sim_390_21,0,449980.4179436605,52647708.89940831
sim_390_22,0,387099.5661057692,5032294.359375
sim_390_23,0,603.9161128943113,181778.74998118795
sim_390_24,0,825299.1274682014,111415382.20820715
sim_390_25,0,156316.33488387364,47051216.800045915
sim_390_26,0,652479.4802149175,98524401.51245245
sim_390_27,0,1.246303739063565,102.19690660321234
sim_390_28,0,347244.45142877114,104520579.88006008
sim_390_29,0,451771.3778743468,135983184.74017832
sim_390_30,0,25.32183191236374,5950.630499405475
sim_390_31,0,239154.78088523957,25828716.335605893
sim_390_32,0,518587.10702341015,155057545.0
sim_390_33,0,129090.96658198163,38856380.941176474
sim_391_0,1,1647356.9935114754,31299782.876718026
sim_391_1,1,311240.768531475,9648463.824475728
sim_391_2,1,20814.079365079364,437095.6666666667
sim_391_3,1,6418.378181818181,70602.15999999999
sim_391_4,1,84673.15744650827,25486620.391398992
sim_391_5,1,12459463.40480569,1844000583.9112432
sim_391_6,1,914.5107729225044,86878.52342763793
sim_391_7,1,377938.018367347,3779380.1836734703
sim_391_8,1,140437.04724735365,8566659.882088576
sim_391_9,1,12990.046137654721,3910003.8874340705
sim_391_10,1,inf,inf
sim_391_11,1,19559986.844444443,97799934.22222221
sim_391_12,1,8173982.5678850915,2460368752.933415
sim_391_13,1,689174.7374473196,194347275.96014428
sim_391_14,1,1876661.295372626,564875049.9071608
sim_391_15,0,579981.0813497895,106716518.96836127
sim_391_16,0,679256.9821368167,114794429.98112205
sim_391_17,0,304062.51591172535,91522817.2894293
sim_391_18,0,90885.48933427352,27356532.289616343
sim_391_19,0,3.0665640782828287,303.58984375
sim_391_20,0,273052.1957063711,21844175.65650971
sim_391_21,0,60372.33844175326,18172073.87096776
sim_391_22,0,5124.534035395093,1542484.7446539209
sim_391_23,0,272787.7708912602,82109119.03826939
sim_391_24,0,591998.279069766,152735556.0
sim_391_25,0,904629.859623894,55182421.43705756
sim_391_26,0,3097.1037037037026,418109.0
sim_391_27,0,375391.4752038946,112992834.03637241
sim_391_28,0,349582.66450388165,105224382.01566836
sim_392_0,1,341657.298236299,75506262.91022207
sim_392_1,1,12912.967314421852,2388898.953168043
sim_392_2,1,9402352.884819701,2557439984.6709623
sim_392_3,1,1906.4780466490852,573849.8920413749
sim_392_4,1,22576.608074474836,6795559.03041693
sim_392_5,1,435402.38654363697,19593107.394463666
sim_392_6,1,3754.7703601328926,1130185.8784000003
sim_392_7,1,70998.59088129103,21370575.855268624
sim_392_8,1,72160.84434676166,13494077.892844427
sim_392_9,1,43157.099936496015,3840981.8943481445
sim_392_10,1,1506.7697859631653,247110.24489795908
sim_392_11,1,901.9456891609094,207447.50850700913
sim_392_12,1,413637.26325538877,46741010.74785894
sim_392_13,1,494212.89372153836,119599520.28061228
sim_392_14,1,1041686814.85,41667472594.0
sim_392_15,1,2314933.686686793,245382970.78880006
sim_392_16,1,139444.1979993384,41972703.59780083
sim_392_17,1,121982.22844693436,31105468.253968246
sim_392_18,1,2989458.016616812,899826863.0016612
sim_392_19,1,518935.15348139533,26465692.82755117
sim_392_20,1,211255.8734316512,49433874.38300639
sim_392_21,0,3045.202738556664,916606.0243055575
sim_392_22,0,709742.6747814065,139819306.93193713
sim_392_23,0,141861.3087674358,24967590.34306872
sim_392_24,0,12.039628557854233,1649.4291124260292
sim_392_25,0,209965.4293801821,12177994.904050555
sim_392_26,0,268586.9081297114,80844659.34704302
sim_392_27,0,258421.11848546888,50392118.10466644
sim_392_28,0,13.798474253019677,1614.4214876033027
sim_392_29,0,4.1666261545940495,354.1632231404942
sim_392_30,0,788851.2715655991,97817557.67413427
sim_392_31,0,4.394785959529556,527.3743151435465
sim_392_32,0,418335.51540501945,12131729.946745563
sim_392_33,0,184178.51952714234,55437734.37766981
sim_392_34,0,632948.7872890207,82283342.34757271
sim_392_35,0,480433.95158289507,144610619.42645133
sim_392_36,0,12.791376952426463,3786.2475779182305
sim_392_37,0,52723.44109322954,15869755.769062065
sim_392_38,0,682908.7549133572,139313386.00232503
sim_392_39,0,153563.00902968302,24570081.44474926
sim_393_0,1,20699311.207678065,6230492673.511094
sim_393_1,1,2340900.0,4681800.0
sim_393_2,1,1302484.2744629218,347763301.2815999
sim_393_3,1,689929.323060182,83481448.09028205
sim_393_4,1,7980.7920792079185,1612120.0
sim_393_5,1,48786.87234951504,13562750.513165176
sim_393_6,1,11380.478884795615,3015826.904470838
sim_393_7,1,nan,nan
sim_393_8,1,11686994.1645381,1788110107.1743298
sim_393_9,1,11318557.26732011,2320304239.800624
sim_393_10,1,8787.566736189,2442943.5526605425
sim_393_11,1,1330234847.3067555,400400689039.33276
sim_393_12,1,363931.2497959643,106631856.19021754
sim_393_13,1,220003.21150487178,66220966.66296642
sim_393_14,1,24082.371685536884,1926589.7348429507
sim_393_15,1,412467.53186536056,25160519.44378698
sim_393_16,1,3845523.0,11536569.0
sim_393_17,1,238821.66355323067,64720670.82292543
sim_393_18,0,56803.988012313916,17098000.391706496
sim_393_19,0,24.047917449231946,5915.787692511054
sim_393_20,0,62660.21593799222,18860724.997335665
sim_393_21,0,218908.92462106916,55383957.929130435
sim_393_22,0,209676.9690640184,63112767.68826955
sim_393_23,0,2.257866316538902,178.3714390065733
sim_393_24,0,213125.44525995804,43690716.27829141
sim_393_25,0,24669.719021773788,7425585.425553915
sim_393_26,0,23406.400668735627,7045326.601289421
sim_393_27,0,98552.34162583736,29664254.82937707
sim_393_28,0,7.24367236256641,1934.0605208052307
sim_393_29,0,251543.86073669093,36222315.94608351
sim_393_30,0,18258.269708646607,2775256.995714287
sim_393_31,0,2.4441744451768193,403.28878345417536
sim_393_32,0,920911.2969926724,31310984.097750857
sim_393_33,0,500460.94212305266,48544711.38593614
sim_394_0,1,10221.637154914717,960833.8925619835
sim_394_1,1,942954.1544850499,283829200.5
sim_394_2,1,26033656.355502483,7836130563.006244
sim_394_3,1,5278908.866149242,1346121760.8680556
sim_394_4,1,6973.921347171348,1882958.7637362634
sim_394_5,1,313267.54009488254,94293529.5685596
sim_394_6,1,3557.4143449919693,480250.93657391577
sim_394_7,1,594074.9012653136,80200111.67081727
sim_394_8,1,1627011563.3469384,79723566604.0
sim_394_9,1,nan,nan
sim_394_10,1,1354.17790096808,105625.8762755102
sim_394_11,1,231778.65755422038,22250751.125205155
sim_394_12,1,4311579.383157214,1090829583.938775
sim_394_13,1,1317253.6548941182,89573248.53279996
sim_394_14,1,214054.8069299643,57580743.06416034
sim_394_15,1,163033.5915140361,43040868.15970555
sim_394_16,1,12509.578722440345,3765383.1954545476
sim_394_17,1,121736.56416761823,36642705.81445313
sim_394_18,0,482556.6324114275,145249546.35583967
sim_394_19,0,3.2126966850232037,337.33315192743646
sim_394_20,0,152669.8164163436,45953614.74131945
sim_394_21,0,243434.61270420565,33350541.94047619
sim_394_22,0,390711.45163840795,117604146.94316079
sim_394_23,0,30353.583871455783,9136428.74530819
sim_394_24,0,104074.71730890802,22584213.656033013
sim_394_25,0,513196.8247204233,154472244.24084747
sim_394_26,0,412396.2808560192,124131280.53766179
sim_394_27,0,79076.11582271275,16447832.091124265
sim_394_28,0,272803.72628006473,82113921.61029953
sim_394_29,0,81130.63505427178,24420321.15133582
sim_394_30,0,6.6173344712429705,1171.2682014100062
sim_394_31,0,271544.0515229383,66256748.57159689
sim_394_32,0,79262.08039578485,6816538.914037491
sim_394_33,0,nan,nan
sim_394_34,0,212145.2746538638,63855727.67081302
sim_395_0,1,12993570.597740848,1832093454.2814589
sim_395_1,1,72538.58138197899,4860084.952592592
sim_395_2,1,17015.080035665756,1174040.5224609375
sim_395_3,1,2736986.04787234,257276688.5
sim_395_4,1,1981.7736507561442,99088.68253780724
sim_395_5,1,57803.24612427019,16531728.391541284
sim_395_6,1,3194298.708163954,961483911.1573514
sim_395_7,1,118761.92173522551,35747338.442302845
sim_395_8,1,6597.689575941113,1985904.5623582765
sim_395_9,1,224617.59731328164,28526434.8587868
sim_395_10,1,17540.799284966844,3455537.459138467
sim_395_11,1,429749372.50877196,24495714233.0
sim_395_12,1,1494.0039070774774,126990.33210158563
sim_395_13,1,43399.31462410895,13063193.701856792
